,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
723,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820234,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '11.36', 'le': '0.21', 'lle': '3.15', 'sei': '4.79'}",CHEMBL5191663,,CHEMBL5191663,6.39,0,http://www.openphacts.org/units/Nanomolar,3875879,=,1,1,=,,IC50,nM,,404.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.40399999999999997
724,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820235,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1CCCCC1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '11.88', 'le': '0.23', 'lle': '4.01', 'sei': '4.38'}",CHEMBL5179310,,CHEMBL5179310,5.85,0,http://www.openphacts.org/units/Nanomolar,3875880,=,1,1,=,,IC50,nM,,1409.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.409
725,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820236,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccco1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '13.91', 'le': '0.27', 'lle': '5.47', 'sei': '4.52'}",CHEMBL5175884,,CHEMBL5175884,6.63,0,http://www.openphacts.org/units/Nanomolar,3875881,=,1,1,=,,IC50,nM,,234.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.23399999999999999
726,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820237,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '14.19', 'le': '0.27', 'lle': '5.60', 'sei': '4.61'}",CHEMBL5199219,,CHEMBL5199219,6.76,0,http://www.openphacts.org/units/Nanomolar,3875882,=,1,1,=,,IC50,nM,,173.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.17300000000000001
727,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820238,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc[nH]1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '14.22', 'le': '0.27', 'lle': '5.86', 'sei': '4.53'}",CHEMBL5185152,,CHEMBL5185152,6.76,0,http://www.openphacts.org/units/Nanomolar,3875883,=,1,1,=,,IC50,nM,,172.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.172
728,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820239,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccncc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '13.98', 'le': '0.27', 'lle': '5.85', 'sei': '4.66'}",CHEMBL5206326,,CHEMBL5206326,6.82,0,http://www.openphacts.org/units/Nanomolar,3875884,=,1,1,=,,IC50,nM,,153.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.153
729,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820240,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccnc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '12.70', 'le': '0.24', 'lle': '5.22', 'sei': '4.23'}",CHEMBL5179883,,CHEMBL5179883,6.19,0,http://www.openphacts.org/units/Nanomolar,3875885,=,1,1,=,,IC50,nM,,640.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.64
730,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820241,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccccn1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '12.81', 'le': '0.24', 'lle': '5.28', 'sei': '4.27'}",CHEMBL5197105,,CHEMBL5197105,6.25,0,http://www.openphacts.org/units/Nanomolar,3875886,=,1,1,=,,IC50,nM,,565.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.565
731,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820242,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(F)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '13.29', 'le': '0.25', 'lle': '5.00', 'sei': '5.02'}",CHEMBL5189683,,CHEMBL5189683,6.71,0,http://www.openphacts.org/units/Nanomolar,3875887,=,1,1,=,,IC50,nM,,197.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.19699999999999998
732,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820243,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(Cl)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '13.11', 'le': '0.26', 'lle': '4.60', 'sei': '5.12'}",CHEMBL5192273,,CHEMBL5192273,6.83,0,http://www.openphacts.org/units/Nanomolar,3875888,=,1,1,=,,IC50,nM,,148.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.14800000000000002
733,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820244,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '10.54', 'le': '0.20', 'lle': '3.26', 'sei': '4.38'}",CHEMBL5182755,,CHEMBL5182755,5.85,0,http://www.openphacts.org/units/Nanomolar,3875889,=,1,1,=,,IC50,nM,,1426.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.426
734,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24820245,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '150.0'}]",CHEMBL5139999,Inhibition of SARS-CoV-2 3CL protease expressed in Escherichia coli BL21 (DE3) cells assessed as change in relative fluorescence unit using MCA-TSAVLQSGFRK(DNP)M as substrate preincubated for 30 mins followed by substrate addition and measured after 2 hrs by microplate reader based FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1CCOCC1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,,,CHEMBL5137031,Eur J Med Chem,2022,"{'bei': '13.23', 'le': '0.26', 'lle': '5.87', 'sei': '4.59'}",CHEMBL5173399,,CHEMBL5173399,6.54,0,http://www.openphacts.org/units/Nanomolar,3875890,=,1,1,=,,IC50,nM,,285.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.285
735,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822758,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nonc1-c1nc2ccccc2n1CC(=O)N/N=C/c1ccc(-c2cccc(C(=O)O)c2)o1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '9.91', 'le': '0.18', 'lle': '1.89', 'sei': '2.67'}",CHEMBL1997422,,CHEMBL1997422,4.67,0,http://www.openphacts.org/units/Nanomolar,3876350,=,1,1,=,,IC50,nM,,21280.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,21.28
736,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822759,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '19.51', 'le': '0.37', 'lle': '3.26', 'sei': '14.82'}",CHEMBL3545157,TIDEGLUSIB,CHEMBL3545157,6.52,0,http://www.openphacts.org/units/Nanomolar,3876351,=,1,1,=,,IC50,nM,,300.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.3
737,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822760,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc([N+](=O)[O-])c(-c2ccc(/C=N/NC(=O)c3nonc3N)o2)cc1Cl,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '11.78', 'le': '0.23', 'lle': '2.05', 'sei': '2.83'}",CHEMBL5199064,,CHEMBL5199064,4.60,0,http://www.openphacts.org/units/Nanomolar,3876373,=,1,1,=,,IC50,nM,,25020.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,25.02
738,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822761,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(-c2ccc(/C=N/NC(=O)Cn3nnnc3N)o2)c([N+](=O)[O-])cc1C,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '12.38', 'le': '0.23', 'lle': '3.57', 'sei': '2.84'}",CHEMBL5170994,,CHEMBL5170994,4.76,0,http://www.openphacts.org/units/Nanomolar,3876375,=,1,1,=,,IC50,nM,,17500.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,17.5
739,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822762,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(NC(=S)N/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)c(=O)n(-c2ccccc2)n1C,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '10.43', 'le': '0.20', 'lle': '1.00', 'sei': '4.15'}",CHEMBL5175377,,CHEMBL5175377,4.97,0,http://www.openphacts.org/units/Nanomolar,3876393,=,1,1,=,,IC50,nM,,10760.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,10.76
740,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822763,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '17.54', 'le': '0.35', 'lle': '3.07', 'sei': '4.77'}",CHEMBL1992382,,CHEMBL1992382,5.09,0,http://www.openphacts.org/units/Nanomolar,3876395,=,1,1,=,,IC50,nM,,8080.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,8.08
741,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822764,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '17.27', 'le': '0.34', 'lle': '2.99', 'sei': '4.70'}",CHEMBL1994837,,CHEMBL1994837,5.01,0,http://www.openphacts.org/units/Nanomolar,3876396,=,1,1,=,,IC50,nM,,9690.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,9.69
742,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822765,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N/N=C/c1ccc(-c2cccc(C(=O)O)c2)o1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '17.16', 'le': '0.34', 'lle': '3.15', 'sei': '4.92'}",CHEMBL5206721,,CHEMBL5206721,4.96,0,http://www.openphacts.org/units/Nanomolar,3876403,=,1,1,=,,IC50,nM,,10880.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,10.88
743,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24822766,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.8333', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '50.0'}]",CHEMBL5140420,Inhibition of SARS CoV-2 main protease using DABCYL-KTSAVLQSGFRKM-E(EDANS)-NH2 as substrate preincubated for 30 mins followed by substrate addition and measured after 20 mins,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,,,CHEMBL5137045,Eur J Med Chem,2022,"{'bei': '16.44', 'le': '0.32', 'lle': '2.95', 'sei': '4.72'}",CHEMBL5186313,,CHEMBL5186313,4.76,0,http://www.openphacts.org/units/Nanomolar,3876404,=,1,1,=,,IC50,nM,,17530.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,17.53
