,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
64,,,22933879,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2c(Cl)ccc(Cl)c12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4760783,,CHEMBL4760783,6.10,0,http://www.openphacts.org/units/Nanomolar,3561022,=,1,1,=,,IC50,nM,,790.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.79
65,,,22933880,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(F)cc(F)c2)nc2c(Cl)c(Cl)ccc12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4752849,,CHEMBL4752849,6.08,0,http://www.openphacts.org/units/Nanomolar,3561023,=,1,1,=,,IC50,nM,,830.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.83
66,,,22933881,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc(C(F)(F)F)ccc12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4743584,,CHEMBL4743584,6.02,0,http://www.openphacts.org/units/Nanomolar,3561024,=,1,1,=,,IC50,nM,,960.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.96
67,,,22933882,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cc([N+](=O)[O-])ccc12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4748808,,CHEMBL4748808,,0,http://www.openphacts.org/units/Nanomolar,3561025,>,1,1,>,,IC50,nM,,25000.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,25.0
68,,,22933883,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cccc(O)c12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4761264,,CHEMBL4761264,5.99,0,http://www.openphacts.org/units/Nanomolar,3561028,=,1,1,=,,IC50,nM,,1020.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,1.02
69,,,22933884,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2c(O)cccc12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4747782,,CHEMBL4747782,5.77,0,http://www.openphacts.org/units/Nanomolar,3561029,=,1,1,=,,IC50,nM,,1700.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,1.7
70,,,22933885,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2c(Cl)ccc(Cl)c12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4785508,,CHEMBL4785508,6.21,0,http://www.openphacts.org/units/Nanomolar,3561032,=,1,1,=,,IC50,nM,,620.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.62
71,,,22933886,[],CHEMBL4739114,Antiviral activity against MERS-CoV infected in African green monkey Vero cells assessed as inhibition of viral infection by measuring reduction in spike protein level by immunofluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2c(Cl)c(Cl)ccc12,,,CHEMBL4732249,Bioorg Med Chem Lett,2021,,CHEMBL4799890,,CHEMBL4799890,6.06,0,http://www.openphacts.org/units/Nanomolar,3561033,=,1,1,=,,IC50,nM,,880.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.88
72,,,23223992,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@H](Nc1nc(N2CCNCC2)nc2ccccc12)c1ccccc1,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL1683848,,CHEMBL1683848,5.63,0,http://www.openphacts.org/units/Nanomolar,3612188,=,1,1,=,,IC50,nM,,2348.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,2.3480000000000003
73,,,23223993,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(Nc1nc(N2CCNCC2)nc2cc(Br)ccc12)c1ccccc1,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL4859986,,CHEMBL4859986,5.90,0,http://www.openphacts.org/units/Nanomolar,3612189,=,1,1,=,,IC50,nM,,1272.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,1.272
74,,,23223994,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(Nc1nc(N2CCNCC2)nc2ccc(F)cc12)c1ccccc1,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL4862613,,CHEMBL4862613,5.51,0,http://www.openphacts.org/units/Nanomolar,3612190,=,1,1,=,,IC50,nM,,3079.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,3.0789999999999997
75,,,23223995,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(Nc1nc(N2CCNCC2)nc2ccccc12)c1c(F)cccc1F,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL4851921,,CHEMBL4851921,5.68,0,http://www.openphacts.org/units/Nanomolar,3612191,=,1,1,=,,IC50,nM,,2103.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,2.103
76,,,23223996,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL1200383,BENZTROPINE MESYLATE,CHEMBL1201203,5.55,0,http://www.openphacts.org/units/Nanomolar,3612197,=,1,1,=,,IC50,nM,,2783.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,2.783
77,,,23223997,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL3084665,,CHEMBL3084665,5.55,0,http://www.openphacts.org/units/Nanomolar,3612198,=,1,1,=,,IC50,nM,,2815.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,2.815
78,,,23223998,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '24.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '24.0'}]",CHEMBL4825160,Antiviral activity against pseudovirus MERS-CoV spike glycoprotein infected human Huh-7 cells assessed as inhibition of viral infection measured after 24 hrs by luciferase reporter gene assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,,,CHEMBL4823303,ACS Med Chem Lett,2021,,CHEMBL1200795,CLEMASTINE FUMARATE,CHEMBL1626,5.87,0,http://www.openphacts.org/units/Nanomolar,3612199,=,1,1,=,,IC50,nM,,1343.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,1.3430000000000002
79,,,24383458,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5039286,Antiviral activity against MERS-CoV assessed as inhibition of S protein mediated cell-cell fusion in Huh-7 cells measured after 2 hrs by inverted fluorescence microscopy,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,,,CHEMBL5038580,J Med Chem,2022,,CHEMBL5078598,,CHEMBL5078598,,0,http://www.openphacts.org/units/Nanomolar,3777695,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,20.0
80,,,24383459,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5039286,Antiviral activity against MERS-CoV assessed as inhibition of S protein mediated cell-cell fusion in Huh-7 cells measured after 2 hrs by inverted fluorescence microscopy,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(N)=O,,,CHEMBL5038580,J Med Chem,2022,,CHEMBL4127413,,CHEMBL4127413,6.07,0,http://www.openphacts.org/units/Nanomolar,3777696,=,1,1,=,,IC50,nM,,850.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.85
81,,,24383460,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '12.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '12.5'}]",CHEMBL5039287,Antiviral activity against MERS-CoV assessed as reduction in viral infection preincubated with virus for 30 mins followed by Huh-7 cells addition and culture replaced with fresh medium after 12 hrs post infection measured after 48 hrs by fluorescence assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(C)C)[C@@H](C)CC,,,CHEMBL5038580,J Med Chem,2022,,CHEMBL5078598,,CHEMBL5078598,,0,http://www.openphacts.org/units/Nanomolar,3777695,>,1,1,>,,IC50,nM,,20000.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,20.0
82,,,24383461,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '12.5', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '12.5'}]",CHEMBL5039287,Antiviral activity against MERS-CoV assessed as reduction in viral infection preincubated with virus for 30 mins followed by Huh-7 cells addition and culture replaced with fresh medium after 12 hrs post infection measured after 48 hrs by fluorescence assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(N)=O,,,CHEMBL5038580,J Med Chem,2022,,CHEMBL4127413,,CHEMBL4127413,6.35,0,http://www.openphacts.org/units/Nanomolar,3777696,=,1,1,=,,IC50,nM,,450.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.45
83,,,24383463,[],CHEMBL5039289,Antiviral activity against MERS-COV expressing S protein Q1020R mutation assessed as reduction in viral infection,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(N)=O,,,CHEMBL5038580,J Med Chem,2022,,CHEMBL4127413,,CHEMBL4127413,6.26,0,http://www.openphacts.org/units/Nanomolar,3777696,=,1,1,=,,IC50,nM,,550.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.55
84,,,24763325,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5195656,,CHEMBL5195656,6.46,0,http://www.openphacts.org/units/Nanomolar,3863821,=,1,1,=,,IC50,nM,,350.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.35
85,,,24763326,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5190394,,CHEMBL5222111,6.82,0,http://www.openphacts.org/units/Nanomolar,3863822,=,1,1,=,,IC50,nM,,150.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.15
86,,,24763327,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5194912,,CHEMBL5194912,6.82,0,http://www.openphacts.org/units/Nanomolar,3863823,=,1,1,=,,IC50,nM,,150.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.15
87,,,24763328,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1.[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5172701,,CHEMBL5221305,7.00,0,http://www.openphacts.org/units/Nanomolar,3863824,=,1,1,=,,IC50,nM,,100.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.1
88,,,24763329,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@H]2CCNC2=O)CC1,,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5178275,,CHEMBL5178275,6.82,0,http://www.openphacts.org/units/Nanomolar,3863825,=,1,1,=,,IC50,nM,,150.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.15
89,,,24763330,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CC1.[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5188945,,CHEMBL5221813,6.89,0,http://www.openphacts.org/units/Nanomolar,3863826,=,1,1,=,,IC50,nM,,130.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.13
